Datum von;Datum bis;Deutschland/Luxemburg [€/MWh] Originalauflösungen;∅ Anrainer DE/LU [€/MWh] Originalauflösungen;Belgien [€/MWh] Originalauflösungen;Dänemark 1 [€/MWh] Originalauflösungen;Dänemark 2 [€/MWh] Originalauflösungen;Frankreich [€/MWh] Originalauflösungen;Niederlande [€/MWh] Originalauflösungen;Norwegen 2 [€/MWh] Originalauflösungen;Österreich [€/MWh] Originalauflösungen;Polen [€/MWh] Originalauflösungen;Schweden 4 [€/MWh] Originalauflösungen;Schweiz [€/MWh] Originalauflösungen;Tschechien [€/MWh] Originalauflösungen;DE/AT/LU [€/MWh] Originalauflösungen;Italien (Nord) [€/MWh] Originalauflösungen;Slowenien [€/MWh] Originalauflösungen;Ungarn [€/MWh] Originalauflösungen
15.10.2025 05:00;15.10.2025 05:15;108,85;98,18;96,80;103,72;108,70;73,05;100,89;69,22;113,21;110,67;79,52;113,31;110,89;-;139,52;114,29;112,59
15.10.2025 05:15;15.10.2025 05:30;112,74;102,93;100,70;107,90;112,70;73,61;105,22;69,65;117,90;114,41;102,27;113,31;114,61;-;120,00;119,72;119,72
15.10.2025 05:30;15.10.2025 05:45;116,60;106,58;104,12;111,67;116,61;74,95;108,94;69,83;122,30;118,20;114,05;113,31;118,39;-;113,89;124,59;125,65
15.10.2025 05:45;15.10.2025 06:00;119,40;103,44;95,34;109,84;119,40;38,12;104,55;69,95;135,97;117,70;116,26;113,31;117,43;-;108,67;149,90;181,48
15.10.2025 06:00;15.10.2025 06:15;117,12;101,40;81,80;93,37;117,12;84,78;79,18;69,99;113,59;115,32;114,49;131,02;114,70;-;119,11;113,42;119,34
15.10.2025 06:15;15.10.2025 06:30;131,33;111,02;83,66;109,72;131,34;75,10;96,81;70,12;132,92;131,26;128,47;131,02;130,79;-;113,42;131,61;143,41
15.10.2025 06:30;15.10.2025 06:45;164,35;140,72;105,34;140,13;164,41;93,38;125,65;71,37;207,60;170,76;167,62;131,02;170,69;-;112,22;208,85;260,42
15.10.2025 06:45;15.10.2025 07:00;195,04;162,09;115,53;175,61;195,11;82,70;164,00;72,37;242,43;203,71;196,66;131,02;203,83;-;113,32;241,52;299,35
15.10.2025 07:00;15.10.2025 07:15;211,75;164,62;98,62;130,17;211,82;101,56;81,42;74,56;318,87;221,05;213,87;141,00;217,93;-;113,58;287,41;330,06
15.10.2025 07:15;15.10.2025 07:30;270,10;202,24;125,71;167,39;270,11;126,95;106,01;82,11;375,08;287,32;262,59;141,00;280,39;-;126,22;328,85;347,30
15.10.2025 07:30;15.10.2025 07:45;319,58;233,00;152,09;254,09;319,51;99,21;214,94;92,42;345,25;325,54;297,80;141,00;321,17;-;114,88;314,74;328,92
15.10.2025 07:45;15.10.2025 08:00;313,53;234,70;167,74;266,66;313,57;111,37;238,65;95,65;313,53;314,56;307,20;141,00;311,82;-;129,26;293,40;305,91
15.10.2025 08:00;15.10.2025 08:15;354,61;268,91;205,97;316,81;354,55;132,95;293,38;109,55;354,61;357,34;325,36;152,93;354,61;-;117,00;337,30;352,89
15.10.2025 08:15;15.10.2025 08:30;304,77;240,58;200,87;278,35;304,75;149,83;261,97;96,60;304,77;306,68;284,90;152,93;304,77;-;134,23;292,67;303,57
15.10.2025 08:30;15.10.2025 08:45;247,13;206,56;188,40;234,60;247,18;153,78;226,84;83,58;247,13;248,54;242,29;152,93;246,86;-;130,25;244,16;247,13
15.10.2025 08:45;15.10.2025 09:00;198,28;174,30;169,61;193,76;199,45;135,84;190,76;75,00;198,28;198,50;205,84;152,93;197,29;-;159,76;194,56;197,34
15.10.2025 09:00;15.10.2025 09:15;252,11;209,89;209,01;239,39;251,08;153,60;238,27;82,46;252,11;250,58;244,56;139,00;248,73;-;131,66;242,61;247,79
15.10.2025 09:15;15.10.2025 09:30;197,67;170,12;166,80;188,38;197,62;120,01;187,51;75,00;197,67;198,11;203,99;139,00;197,22;-;148,34;189,40;194,28
15.10.2025 09:30;15.10.2025 09:45;143,43;131,88;129,74;139,33;143,62;109,00;138,92;73,40;143,43;143,62;147,44;139,00;143,23;-;146,17;139,76;141,92
15.10.2025 09:45;15.10.2025 10:00;131,00;121,00;111,17;124,56;131,54;99,51;123,89;73,22;131,00;131,53;134,60;139,00;131,00;-;166,88;131,00;131,00
15.10.2025 10:00;15.10.2025 10:15;184,44;157,47;172,72;179,25;183,84;103,74;179,08;72,70;174,56;164,11;189,02;131,48;181,70;-;149,79;170,01;175,46
15.10.2025 10:15;15.10.2025 10:30;141,01;128,41;125,22;136,10;141,25;102,94;135,90;72,38;140,89;141,22;144,33;131,48;140,81;-;129,26;136,91;139,31
15.10.2025 10:30;15.10.2025 10:45;131,88;121,76;118,38;127,68;131,92;99,84;127,52;72,33;131,88;132,08;134,50;131,48;131,73;-;126,79;128,48;130,50
15.10.2025 10:45;15.10.2025 11:00;112,10;107,49;103,69;109,53;113,17;92,13;109,39;71,77;112,10;112,23;114,85;131,48;112,01;-;113,21;109,99;111,24
15.10.2025 11:00;15.10.2025 11:15;145,77;129,26;130,09;137,26;144,77;90,00;136,41;70,85;151,61;148,34;145,82;118,00;148,66;-;118,05;153,97;151,44
15.10.2025 11:15;15.10.2025 11:30;130,42;117,94;118,02;123,77;130,43;86,30;123,02;70,48;135,04;132,46;127,15;118,00;132,71;-;109,72;136,91;134,91
15.10.2025 11:30;15.10.2025 11:45;117,22;108,55;107,46;111,99;117,24;82,50;111,40;70,24;120,86;118,82;116,52;118,00;119,03;-;112,72;122,33;120,75
15.10.2025 11:45;15.10.2025 12:00;111,01;103,93;102,20;106,28;111,02;79,68;105,75;70,00;114,29;112,45;110,95;118,00;112,63;-;104,63;115,61;114,19
15.10.2025 12:00;15.10.2025 12:15;127,91;114,82;114,93;120,82;127,94;78,23;120,01;71,11;132,99;130,15;128,57;107,84;130,43;-;124,00;135,07;132,85
15.10.2025 12:15;15.10.2025 12:30;124,04;110,95;110,23;116,50;124,05;71,20;115,64;70,82;129,44;126,41;121,60;107,84;126,71;-;114,21;131,65;129,29
15.10.2025 12:30;15.10.2025 12:45;115,92;105,46;104,03;108,85;115,94;71,46;108,03;70,79;120,70;118,03;116,04;107,84;118,30;-;113,42;122,62;120,55
15.10.2025 12:45;15.10.2025 13:00;109,83;101,20;99,50;103,68;109,85;71,20;102,97;70,73;113,98;111,66;109,87;107,84;111,89;-;113,42;115,65;113,85
15.10.2025 13:00;15.10.2025 13:15;118,01;106,76;104,88;110,55;118,05;71,20;110,30;70,01;123,00;120,21;120,40;105,29;120,49;-;112,22;125,03;122,86
15.10.2025 13:15;15.10.2025 13:30;115,82;104,89;103,02;108,55;115,84;70,21;108,30;70,00;120,68;117,96;115,70;105,29;118,23;-;112,22;122,66;120,54
15.10.2025 13:30;15.10.2025 13:45;111,00;100,33;96,74;102,91;111,02;60,19;102,63;70,00;116,42;113,39;111,34;105,29;113,69;-;113,42;118,63;116,27
15.10.2025 13:45;15.10.2025 14:00;106,68;95,41;89,48;96,91;106,69;45,40;96,58;69,99;113,21;109,55;106,45;105,29;109,92;-;113,21;115,87;113,02
15.10.2025 14:00;15.10.2025 14:15;107,51;99,13;95,25;100,07;107,53;64,05;99,82;69,72;112,22;111,21;109,38;111,30;109,85;-;112,22;114,12;112,08
15.10.2025 14:15;15.10.2025 14:30;109,68;102,57;96,03;101,40;109,71;61,28;101,12;69,83;114,93;138,79;111,58;111,30;112,29;-;114,93;117,05;114,78
15.10.2025 14:30;15.10.2025 14:45;116,98;102,03;91,85;101,73;117,01;27,87;101,21;69,96;126,64;133,80;119,14;111,30;121,78;-;126,64;130,55;126,36
15.10.2025 14:45;15.10.2025 15:00;127,40;108,00;99,83;110,62;126,14;29,68;110,10;70,00;137,99;132,04;127,62;111,30;132,65;-;125,80;142,27;137,68
15.10.2025 15:00;15.10.2025 15:15;103,70;94,88;86,05;93,17;105,00;42,48;92,74;71,67;114,56;107,53;106,46;116,31;107,73;-;114,56;115,36;112,31
15.10.2025 15:15;15.10.2025 15:30;107,64;100,31;95,71;100,36;107,66;66,00;100,10;72,10;115,21;110,30;109,20;116,31;110,42;-;115,21;115,69;113,60
15.10.2025 15:30;15.10.2025 15:45;124,93;111,70;106,21;113,71;124,96;59,98;113,31;72,34;136,45;129,00;127,22;116,31;129,20;-;125,00;137,30;134,07
15.10.2025 15:45;15.10.2025 16:00;154,30;132,96;130,03;139,63;150,97;70,10;139,23;72,47;169,92;159,57;154,47;116,31;159,87;-;133,51;170,95;167,19
15.10.2025 16:00;15.10.2025 16:15;101,51;97,59;90,11;95,05;104,90;61,81;94,72;72,34;117,40;105,30;105,78;120,81;105,29;-;114,21;115,35;115,35
15.10.2025 16:15;15.10.2025 16:30;118,71;111,45;106,21;111,44;118,73;75,10;111,20;72,39;141,22;124,73;120,28;120,81;123,85;-;119,78;141,22;142,16
15.10.2025 16:30;15.10.2025 16:45;147,98;135,49;128,77;136,51;148,02;79,68;136,13;72,62;200,71;160,39;151,03;120,81;155,70;-;132,51;203,16;237,31
15.10.2025 16:45;15.10.2025 17:00;174,57;161,83;148,27;157,85;174,63;77,10;157,29;72,95;333,70;176,34;178,92;120,81;182,29;-;135,94;408,38;510,78
15.10.2025 17:00;15.10.2025 17:15;105,02;104,01;94,00;102,47;105,03;79,68;102,25;72,67;124,55;111,40;105,94;139,00;107,11;-;124,55;124,55;140,17
15.10.2025 17:15;15.10.2025 17:30;130,30;116,34;99,63;124,49;131,37;83,81;123,90;72,98;138,28;116,99;133,61;139,00;115,64;-;135,94;158,40;237,92
15.10.2025 17:30;15.10.2025 17:45;183,17;149,39;122,41;171,30;182,15;90,92;170,37;74,22;194,86;160,57;179,27;139,00;158,25;-;170,00;228,05;362,59
15.10.2025 17:45;15.10.2025 18:00;261,51;193,97;159,99;241,24;260,95;100,00;239,49;74,51;260,56;241,57;177,00;139,00;239,34;-;149,51;283,90;399,42
15.10.2025 18:00;15.10.2025 18:15;156,76;138,52;122,85;152,40;156,76;105,00;149,79;73,95;157,40;149,16;153,39;155,00;148,02;-;131,00;168,67;215,01
15.10.2025 18:15;15.10.2025 18:30;189,62;157,92;137,43;182,92;189,47;110,00;178,92;74,56;191,46;177,08;165,00;155,00;175,23;-;132,32;210,45;287,04
15.10.2025 18:30;15.10.2025 18:45;246,84;189,50;163,69;236,22;246,23;120,10;229,87;74,99;252,23;224,45;160,52;155,00;221,20;-;140,20;287,19;424,32
15.10.2025 18:45;15.10.2025 19:00;294,29;215,60;188,13;280,72;293,20;132,43;272,60;74,97;300,27;266,59;145,16;155,00;262,55;-;156,48;343,18;512,73
15.10.2025 19:00;15.10.2025 19:15;293,57;217,42;190,87;285,54;289,00;136,91;270,66;72,63;290,62;275,31;142,51;165,00;272,60;-;136,91;315,38;425,78
15.10.2025 19:15;15.10.2025 19:30;242,91;193,11;185,46;242,91;242,04;155,43;230,19;72,52;244,54;229,44;129,19;165,00;227,52;-;155,43;264,74;346,78
15.10.2025 19:30;15.10.2025 19:45;182,93;162,31;175,59;182,93;182,47;172,33;181,67;72,41;195,72;168,76;121,55;165,00;166,99;-;172,33;222,59;310,73
15.10.2025 19:45;15.10.2025 20:00;160,59;148,04;161,00;160,60;160,23;161,42;160,81;72,31;165,00;156,32;109,92;165,00;155,80;-;161,42;173,38;200,04
15.10.2025 20:00;15.10.2025 20:15;213,51;174,82;179,49;213,51;213,03;162,67;204,71;72,34;224,91;194,01;122,69;141,41;194,24;-;162,67;255,56;364,73
15.10.2025 20:15;15.10.2025 20:30;158,01;139,60;143,43;156,59;156,45;136,91;154,52;72,80;177,06;134,43;127,08;141,41;134,87;-;136,91;216,71;349,02
15.10.2025 20:30;15.10.2025 20:45;124,95;116,60;115,33;123,95;123,91;110,95;122,62;72,52;135,99;111,16;113,43;141,41;111,35;-;132,51;159,24;237,14
15.10.2025 20:45;15.10.2025 21:00;114,91;108,08;104,18;114,00;113,94;99,09;112,22;72,39;122,83;104,12;100,45;141,41;104,29;-;126,00;140,60;201,13
15.10.2025 21:00;15.10.2025 21:15;153,28;127,49;115,06;144,35;144,28;94,43;144,35;73,31;165,16;132,99;125,46;129,63;133,32;-;131,58;195,41;307,72
15.10.2025 21:15;15.10.2025 21:30;131,41;114,39;104,78;127,47;129,60;90,56;125,30;72,80;144,10;112,91;107,93;129,63;113,26;-;122,00;172,39;275,00
15.10.2025 21:30;15.10.2025 21:45;118,17;108,21;105,90;115,53;115,45;99,60;115,53;72,66;130,96;102,77;99,10;129,63;103,13;-;114,21;155,36;241,00
15.10.2025 21:45;15.10.2025 22:00;94,51;96,89;94,61;94,42;94,41;95,41;94,42;72,44;112,21;94,13;91,41;129,63;92,72;-;112,21;121,32;159,37
15.10.2025 22:00;15.10.2025 22:15;114,72;107,80;112,53;113,42;113,31;106,21;113,42;73,62;119,90;111,24;90,81;120,00;111,38;-;119,90;126,69;147,65
15.10.2025 22:15;15.10.2025 22:30;101,31;98,24;96,37;98,18;98,13;84,31;98,18;73,44;116,90;103,62;87,47;120,00;104,07;-;116,21;118,81;130,78
15.10.2025 22:30;15.10.2025 22:45;95,35;95,31;96,01;95,35;95,29;97,18;95,35;73,05;112,22;94,73;83,81;120,00;85,41;-;112,22;113,86;122,48
15.10.2025 22:45;15.10.2025 23:00;81,46;85,57;83,08;81,46;81,40;84,80;81,46;71,86;107,22;98,53;72,16;120,00;59,30;-;107,22;110,77;123,22
15.10.2025 23:00;15.10.2025 23:15;95,39;94,00;94,06;94,42;94,32;89,00;94,42;72,40;112,17;105,75;82,14;113,84;81,53;-;113,21;113,21;113,37
15.10.2025 23:15;15.10.2025 23:30;87,17;89,14;88,00;87,17;87,08;88,00;87,25;72,05;111,64;105,61;74,50;113,84;65,42;-;112,22;112,22;110,73
15.10.2025 23:30;15.10.2025 23:45;87,10;88,76;88,15;87,10;86,97;89,33;87,10;71,42;103,51;105,62;71,03;113,84;72,27;-;104,58;104,58;105,99
15.10.2025 23:45;16.10.2025 00:00;83,02;85,99;86,05;81,79;81,69;86,80;81,79;70,65;104,03;105,89;68,91;113,84;64,42;-;104,67;104,67;104,03
16.10.2025 00:00;16.10.2025 00:15;90,22;88,17;78,80;85,86;88,32;52,87;83,59;69,75;114,50;112,80;80,02;111,69;91,66;-;111,89;112,49;116,57
16.10.2025 00:15;16.10.2025 00:30;91,63;94,32;91,75;91,47;91,46;91,63;91,47;68,30;114,00;105,69;89,22;111,69;90,88;-;104,96;110,31;117,07
16.10.2025 00:30;16.10.2025 00:45;88,93;90,47;86,51;87,42;87,42;80,84;87,42;68,21;104,95;105,23;86,58;111,69;88,93;-;102,48;102,65;106,52
16.10.2025 00:45;16.10.2025 01:00;81,88;84,90;81,91;81,84;81,80;81,62;81,84;68,01;85,19;105,73;74,51;111,69;79,78;-;100,00;88,33;99,48
16.10.2025 01:00;16.10.2025 01:15;90,67;88,38;83,21;86,33;86,32;66,53;86,33;67,67;108,09;106,00;84,38;105,54;91,73;-;103,00;106,14;108,09
16.10.2025 01:15;16.10.2025 01:30;87,14;86,14;80,82;83,43;83,41;66,66;83,43;67,53;104,33;105,91;78,41;105,54;88,02;-;107,47;102,17;104,33
16.10.2025 01:30;16.10.2025 01:45;85,09;85,30;81,06;82,65;82,57;71,93;82,65;67,37;104,33;105,89;68,71;105,54;85,55;-;124,36;101,09;102,27
16.10.2025 01:45;16.10.2025 02:00;80,33;82,77;76,71;78,08;78,02;68,43;78,08;67,18;103,10;106,09;68,59;105,54;80,66;-;146,56;98,97;99,97
16.10.2025 02:00;16.10.2025 02:15;90,41;88,33;87,01;87,44;87,39;77,34;87,44;67,88;97,33;105,85;78,20;103,10;92,70;-;151,09;96,59;96,54
16.10.2025 02:15;16.10.2025 02:30;88,70;88,67;87,26;87,26;87,22;83,46;87,26;67,75;97,18;105,72;78,13;103,10;90,99;-;128,12;95,71;95,71
16.10.2025 02:30;16.10.2025 02:45;87,91;84,60;81,54;83,38;83,31;65,19;83,38;67,68;96,29;105,69;70,41;103,10;90,68;-;116,60;95,97;95,97
16.10.2025 02:45;16.10.2025 03:00;84,98;82,63;79,91;78,98;78,91;64,44;80,00;67,48;96,68;105,23;65,34;103,10;88,91;-;115,80;95,23;94,92
16.10.2025 03:00;16.10.2025 03:15;90,01;86,30;85,66;85,66;85,58;71,69;85,66;67,16;98,84;105,23;70,00;102,47;91,34;-;108,96;97,72;96,61
16.10.2025 03:15;16.10.2025 03:30;88,69;83,46;81,91;81,91;81,83;60,09;81,91;67,02;99,25;105,23;65,63;102,47;90,76;-;108,23;98,29;96,26
16.10.2025 03:30;16.10.2025 03:45;88,69;82,62;80,77;80,54;80,47;54,77;80,54;67,02;99,90;105,23;65,93;102,47;91,16;-;112,85;99,06;96,44
16.10.2025 03:45;16.10.2025 04:00;79,23;77,42;74,60;72,82;72,66;56,05;72,82;67,00;100,90;105,23;45,89;102,47;81,19;-;114,43;96,83;95,70
16.10.2025 04:00;16.10.2025 04:15;86,13;81,18;77,26;77,26;77,21;49,23;77,26;66,68;99,53;105,86;67,45;106,50;88,75;-;123,98;98,45;96,08
16.10.2025 04:15;16.10.2025 04:30;88,05;81,38;77,83;76,73;76,69;43,23;76,73;66,96;103,00;105,94;70,17;106,50;91,38;-;146,00;101,89;98,40
16.10.2025 04:30;16.10.2025 04:45;88,49;84,17;84,33;77,33;77,30;62,30;80,00;67,16;103,00;105,91;71,20;106,50;90,89;-;158,16;100,75;98,00
16.10.2025 04:45;16.10.2025 05:00;90,67;85,14;86,10;72,68;72,68;66,03;81,60;67,35;105,42;113,21;72,00;106,50;93,00;-;158,49;103,00;100,45
16.10.2025 05:00;16.10.2025 05:15;80,24;80,82;75,94;71,22;71,22;64,17;75,94;66,30;94,10;106,16;70,52;110,08;83,35;-;134,60;93,75;99,28
16.10.2025 05:15;16.10.2025 05:30;81,25;85,18;79,98;78,00;78,01;74,77;78,00;66,35;103,10;105,69;78,36;110,08;84,68;-;125,00;102,83;116,90
16.10.2025 05:30;16.10.2025 05:45;85,10;86,74;81,58;80,00;80,01;70,49;80,00;66,64;109,68;105,69;80,40;110,08;89,59;-;117,59;109,19;122,70
16.10.2025 05:45;16.10.2025 06:00;93,59;90,40;89,85;84,75;84,71;72,71;84,75;66,32;117,32;107,82;76,25;110,08;99,83;-;109,65;115,18;121,32
16.10.2025 06:00;16.10.2025 06:15;79,19;84,78;75,52;67,09;79,18;75,52;67,09;65,06;110,01;102,89;77,23;120,00;93,00;-;111,92;110,69;115,37
16.10.2025 06:15;16.10.2025 06:30;89,99;93,59;83,74;82,20;89,99;81,63;82,20;66,21;117,51;115,99;88,02;120,00;102,02;-;106,00;117,51;134,61
16.10.2025 06:30;16.10.2025 06:45;98,27;104,06;95,96;93,49;98,29;95,96;93,49;66,25;139,29;131,45;98,95;120,00;111,56;-;106,50;145,38;185,69
16.10.2025 06:45;16.10.2025 07:00;117,32;114,57;105,53;105,53;117,35;93,34;105,53;67,04;168,80;135,29;118,34;120,00;123,51;-;109,95;179,41;250,01
16.10.2025 07:00;16.10.2025 07:15;101,88;101,16;95,46;93,04;101,89;93,07;93,04;67,46;131,98;103,81;101,33;131,85;99,88;-;111,70;151,70;151,70
16.10.2025 07:15;16.10.2025 07:30;116,05;113,24;113,86;105,10;116,07;113,86;105,10;67,78;137,94;122,17;115,81;131,85;116,05;-;114,00;157,01;139,00
16.10.2025 07:30;16.10.2025 07:45;121,06;114,44;110,28;106,66;121,09;105,17;106,66;68,35;141,57;123,94;122,18;131,85;121,06;-;113,75;150,99;142,03
16.10.2025 07:45;16.10.2025 08:00;125,50;118,32;119,15;105,97;125,53;116,80;105,97;69,62;148,50;125,30;126,71;131,85;126,16;-;115,11;148,50;148,50
16.10.2025 08:00;16.10.2025 08:15;148,39;139,97;148,08;140,14;148,37;149,36;140,14;71,01;168,39;147,32;141,25;137,13;148,47;-;114,36;168,39;168,39
16.10.2025 08:15;16.10.2025 08:30;146,12;137,36;145,99;133,20;146,12;146,47;142,36;71,18;154,08;145,97;142,17;137,13;146,30;-;133,60;153,71;154,08
16.10.2025 08:30;16.10.2025 08:45;132,74;126,29;132,71;122,94;132,74;132,74;132,19;70,48;133,21;132,85;129,35;137,13;132,82;-;129,85;133,04;133,01
16.10.2025 08:45;16.10.2025 09:00;103,82;103,64;103,50;96,82;107,44;103,50;103,45;68,40;104,10;103,86;108,02;137,13;103,82;-;162,15;103,97;103,96
16.10.2025 09:00;16.10.2025 09:15;147,50;137,61;147,50;143,89;143,91;147,50;147,50;74,98;147,50;147,50;142,44;123,50;147,50;-;137,54;147,50;147,50
16.10.2025 09:15;16.10.2025 09:30;132,71;125,26;131,58;125,08;132,73;129,86;131,58;72,21;133,75;133,02;131,56;123,50;132,94;-;178,78;133,12;133,26
16.10.2025 09:30;16.10.2025 09:45;106,38;104,66;106,38;106,38;106,40;106,38;106,38;69,78;106,38;106,38;106,91;123,50;106,38;-;163,64;106,38;106,38
16.10.2025 09:45;16.10.2025 10:00;93,13;89,17;78,38;86,34;93,14;65,58;86,34;69,53;96,33;94,50;93,20;123,50;93,98;-;153,34;93,96;94,77
16.10.2025 10:00;16.10.2025 10:15;118,00;112,33;115,98;108,54;118,03;110,87;116,84;68,37;122,39;119,09;118,95;117,63;118,93;-;141,76;121,32;120,73
16.10.2025 10:15;16.10.2025 10:30;93,73;93,14;92,48;90,59;93,74;88,14;92,48;68,35;97,95;94,77;93,81;117,63;94,61;-;127,45;96,87;96,34
16.10.2025 10:30;16.10.2025 10:45;81,21;84,26;79,47;79,47;81,20;73,56;79,47;68,32;89,40;94,52;80,86;117,63;82,97;-;135,65;89,40;86,99
16.10.2025 10:45;16.10.2025 11:00;76,01;81,03;76,01;76,01;77,41;76,01;76,01;68,32;76,01;94,80;77,16;117,63;76,01;-;114,36;76,01;76,01
16.10.2025 11:00;16.10.2025 11:15;102,38;99,05;101,93;87,47;100,97;94,63;99,44;68,32;111,92;107,10;99,59;115,91;102,26;-;121,44;111,92;104,59
16.10.2025 11:15;16.10.2025 11:30;86,71;88,49;86,63;79,45;86,70;85,35;86,19;68,33;88,37;105,38;84,42;115,91;86,69;-;113,74;88,37;87,09
16.10.2025 11:30;16.10.2025 11:45;85,48;86,51;84,91;72,17;85,47;77,87;82,72;68,33;94,47;101,15;83,23;115,91;85,39;-;114,00;94,47;87,59
16.10.2025 11:45;16.10.2025 12:00;78,66;80,55;75,33;72,92;78,65;63,39;75,33;68,15;85,33;94,90;76,62;115,91;79,51;-;105,30;84,06;82,71
16.10.2025 12:00;16.10.2025 12:15;89,01;84,47;87,81;66,64;88,89;77,51;86,15;66,28;97,73;94,90;66,10;108,00;89,12;-;113,65;97,73;91,42
16.10.2025 12:15;16.10.2025 12:30;82,76;81,09;81,89;68,55;82,67;66,30;76,42;66,17;96,67;94,90;67,28;108,00;83,18;-;110,19;96,58;86,99
16.10.2025 12:30;16.10.2025 12:45;83,44;81,41;82,99;68,11;83,34;74,60;80,00;65,86;88,02;94,91;65,61;108,00;84,10;-;107,00;87,20;86,26
16.10.2025 12:45;16.10.2025 13:00;78,40;78,79;77,17;68,54;78,33;60,95;72,56;65,58;86,94;102,87;66,16;108,00;79,60;-;105,00;85,37;83,63
16.10.2025 13:00;16.10.2025 13:15;84,28;81,91;82,82;68,60;84,18;74,08;82,82;67,11;88,85;95,58;66,23;106,00;84,75;-;105,00;87,76;86,99
16.10.2025 13:15;16.10.2025 13:30;82,54;81,10;80,01;69,04;82,45;65,31;80,23;66,83;90,06;102,00;66,86;106,00;83,30;-;108,00;88,27;87,00
16.10.2025 13:30;16.10.2025 13:45;80,68;79,20;75,40;69,10;80,60;44,66;75,86;66,90;96,40;107,10;66,88;106,00;82,26;-;109,90;92,65;90,00
16.10.2025 13:45;16.10.2025 14:00;78,40;77,94;73,66;69,27;78,33;41,54;76,31;67,06;95,79;102,21;67,00;106,00;80,18;-;110,00;91,64;88,70
16.10.2025 14:00;16.10.2025 14:15;76,96;78,71;76,16;68,31;76,90;71,75;76,24;66,14;79,70;94,85;66,16;112,00;77,55;-;109,90;79,04;78,68
16.10.2025 14:15;16.10.2025 14:30;79,25;79,97;77,07;68,41;79,17;65,04;77,29;66,24;86,70;100,52;66,34;112,00;80,85;-;113,49;84,90;83,94
16.10.2025 14:30;16.10.2025 14:45;81,56;80,91;76,87;68,48;81,47;51,02;77,36;66,30;97,59;107,48;66,48;112,00;84,99;-;114,00;93,71;91,65
16.10.2025 14:45;16.10.2025 15:00;94,15;90,77;90,04;69,48;94,01;67,38;90,47;67,29;108,20;134,64;67,85;112,00;97,16;-;114,00;104,80;103,00
16.10.2025 15:00;16.10.2025 15:15;72,10;78,11;67,58;68,47;72,07;55,94;69,57;66,28;76,36;129,54;66,43;114,10;72,83;-;113,49;77,30;74,73
16.10.2025 15:15;16.10.2025 15:30;82,42;82,86;79,35;69,56;82,34;68,69;79,35;67,34;92,18;106,17;67,98;114,10;84,42;-;114,00;93,48;92,18
16.10.2025 15:30;16.10.2025 15:45;85,09;84,87;79,46;72,62;85,02;60,01;79,46;68,26;106,57;105,71;72,08;114,10;90,28;-;114,71;114,71;106,57
16.10.2025 15:45;16.10.2025 16:00;92,50;92,23;88,56;81,76;92,46;74,20;88,56;68,27;114,27;107,94;84,46;114,10;99,98;-;115,51;115,51;115,51
16.10.2025 16:00;16.10.2025 16:15;68,12;78,77;67,08;67,08;68,09;59,05;67,08;65,71;99,04;105,40;64,67;118,64;84,65;-;114,00;114,00;103,21
16.10.2025 16:15;16.10.2025 16:30;79,48;89,13;79,48;78,44;79,47;76,98;79,35;68,31;106,99;118,16;79,14;118,64;95,45;-;114,71;114,71;113,46
16.10.2025 16:30;16.10.2025 16:45;92,41;99,98;89,07;88,36;92,41;75,67;89,07;68,32;128,20;142,67;92,54;118,64;114,81;-;128,20;128,20;130,73
